target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,endpoint,pseudo_target_statistic,empirical_p_plus1_leave_one_out,randomized_tie_rank_p,p_value_direction,n_reference_profiles_including_pseudo_target,calibration_note
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000130943,PKDREJ,recurrent_loss,0.5,0.42010309278350516,0.4094556346223642,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000131044,TTLL9,recurrent_loss,0.5,0.42010309278350516,0.39859144633561466,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000131379,C3orf20,recurrent_loss,0.75,0.20103092783505155,0.08980830814677396,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000132517,SLC52A1,recurrent_loss,0.25,0.6520618556701031,0.637589743960956,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000133454,MYO18B,recurrent_loss,0.75,0.20103092783505155,0.07014715523979886,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000133665,DYDC2,recurrent_loss,0.5,0.42010309278350516,0.34091209987845733,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000134115,CNTN6,recurrent_loss,0.25,0.6520618556701031,0.6106226983019295,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000134376,CRB1,recurrent_loss,1,0.059278350515463915,0.018569255172102183,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000135116,HRK,recurrent_loss,0.5,0.42010309278350516,0.39719363801618174,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000135436,FAM186B,recurrent_loss,0,1,0.8491321408103422,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000135451,TROAP,recurrent_loss,0,1,0.673967293917307,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000135960,EDAR,recurrent_loss,0.75,0.20103092783505155,0.1423557651650458,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000136449,MYCBPAP,recurrent_loss,0.5,0.42010309278350516,0.34386364403948877,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000136573,BLK,recurrent_loss,0.5,0.42010309278350516,0.37624898010063146,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000137270,GCM1,recurrent_loss,0.75,0.20103092783505155,0.11456706113369233,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000137766,UNC13C,recurrent_loss,0.75,0.20103092783505155,0.1140305946014591,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000138180,CEP55,recurrent_loss,0,1,0.7685071843293418,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000139151,PLCZ1,recurrent_loss,0.75,0.20103092783505155,0.09429359546809736,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000139351,SYCP3,recurrent_loss,0.25,0.6520618556701031,0.6252044583742804,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000139547,RDH16,recurrent_loss,0,1,0.8532652091168914,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000139572,GPR84,recurrent_loss,0,1,0.9123052517060172,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000139973,SYT16,recurrent_loss,0.5,0.42010309278350516,0.2710733320804063,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000140279,DUOX2,recurrent_loss,0.75,0.20103092783505155,0.10562824957449585,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000140986,RPL3L,recurrent_loss,0.25,0.6520618556701031,0.4418571079533893,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000141161,UNC45B,recurrent_loss,0.75,0.20103092783505155,0.17710890146764474,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000141294,LRRC46,recurrent_loss,0,1,0.8205023935993596,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000141665,FBXO15,recurrent_loss,0.25,0.6520618556701031,0.4789862756967813,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000141668,CBLN2,recurrent_loss,0.75,0.20103092783505155,0.12467062334678874,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000142405,NLRP12,recurrent_loss,0,1,0.936851112426441,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000142621,FHAD1,recurrent_loss,0.25,0.6520618556701031,0.5059557510275855,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143199,ADCY10,recurrent_loss,0,1,0.8127172383498976,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143297,FCRL5,recurrent_loss,0.25,0.6520618556701031,0.49140834898121427,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143450,OAZ3,recurrent_loss,0.25,0.6520618556701031,0.49039910654129326,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143473,KCNH1,recurrent_loss,0.25,0.6520618556701031,0.4704431650881684,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143631,FLG,recurrent_loss,0.75,0.20103092783505155,0.09552584997241471,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000143768,LEFTY2,recurrent_loss,1,0.059278350515463915,0.05284866004505377,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000144395,CCDC150,recurrent_loss,0.25,0.6520618556701031,0.6355057741664158,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000144852,NR1I2,recurrent_loss,0.5,0.42010309278350516,0.4167702289126554,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000145113,MUC4,recurrent_loss,0.5,0.42010309278350516,0.27422979326328245,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000145491,ROPN1L,recurrent_loss,0.25,0.6520618556701031,0.461257541096126,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000145700,ANKRD31,recurrent_loss,0,1,0.8167940238508703,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000145864,GABRB2,recurrent_loss,0.75,0.20103092783505155,0.11888311218023877,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000146285,SCML4,recurrent_loss,0.25,0.6520618556701031,0.4836236964299142,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000146410,MTFR2,recurrent_loss,0,1,0.8950605826259149,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000147082,CCNB3,recurrent_loss,0.25,0.6520618556701031,0.44864006750237617,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000147536,GINS4,recurrent_loss,0,1,0.9112893425206625,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000147724,FAM135B,recurrent_loss,0,1,0.9987068745972512,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000148483,TMEM236,recurrent_loss,0.75,0.20103092783505155,0.1791995843667201,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000148677,ANKRD1,recurrent_loss,0.25,0.6520618556701031,0.5661390863164549,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000149646,CNBD2,recurrent_loss,0.75,0.20103092783505155,0.08677051302595257,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000149948,HMGA2,recurrent_loss,0,1,0.7074653848870082,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000150628,SPATA4,recurrent_loss,0.75,0.20103092783505155,0.16514687052899107,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000150667,FSIP1,recurrent_loss,0.25,0.6520618556701031,0.46111586397950605,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000150681,RGS18,recurrent_loss,0,1,0.6934092689765204,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000151790,TDO2,recurrent_loss,0,1,0.7363757774967115,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000152253,SPC25,recurrent_loss,0,1,0.7498606682722648,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000152463,OLAH,recurrent_loss,1,0.059278350515463915,0.016337946676001067,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000152822,GRM1,recurrent_loss,0.5,0.42010309278350516,0.3441327441346918,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000153165,RGPD3,recurrent_loss,0.5,0.42010309278350516,0.34686193891354483,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000153347,FAM81B,recurrent_loss,0.25,0.6520618556701031,0.44080155031376317,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000154479,CCDC173,recurrent_loss,0.25,0.6520618556701031,0.5601287700077423,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000154839,SKA1,recurrent_loss,0,1,0.937473790916331,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000155530,LRGUK,recurrent_loss,0,1,0.887723916011608,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000155749,FLACC1,recurrent_loss,0.75,0.20103092783505155,0.1793850114174216,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000155754,C2CD6,recurrent_loss,0.5,0.42010309278350516,0.27398013855935527,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000155875,SAXO1,recurrent_loss,0,1,0.659466736097268,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000156006,NAT2,recurrent_loss,0.75,0.20103092783505155,0.08477464279450342,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000156738,MS4A1,recurrent_loss,0.5,0.42010309278350516,0.25867003167873803,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000156970,BUB1B,recurrent_loss,0,1,0.6687085617222036,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000157017,GHRL,recurrent_loss,0,1,0.7860332034389037,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000157653,C9orf43,recurrent_loss,0.75,0.20103092783505155,0.18154893026233546,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000157856,DRC1,recurrent_loss,0.5,0.42010309278350516,0.40900603299072374,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000158055,GRHL3,recurrent_loss,0.5,0.42010309278350516,0.35720753348036427,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000158486,DNAH3,recurrent_loss,0.25,0.6520618556701031,0.467591729714804,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000158488,CD1E,recurrent_loss,0.25,0.6520618556701031,0.6115054987603799,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000159708,LRRC36,recurrent_loss,0.25,0.6520618556701031,0.43857973315465004,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000159958,TNFRSF13C,recurrent_loss,0,1,0.9819547717295078,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000160185,UBASH3A,recurrent_loss,0,1,0.6791133056088715,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000160207,HSF2BP,recurrent_loss,0,1,0.6704345225559346,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000160221,GATD3A,recurrent_loss,0.5,0.42010309278350516,0.2798382422758372,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000160856,FCRL3,recurrent_loss,0,1,0.961931691231979,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000161040,FBXL13,recurrent_loss,0.25,0.6520618556701031,0.4322019344442956,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000161640,SIGLEC11,recurrent_loss,0.75,0.20103092783505155,0.1519390448559431,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000161944,ASGR2,recurrent_loss,0.5,0.42010309278350516,0.3363885140255305,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000162039,MEIOB,recurrent_loss,0.75,0.20103092783505155,0.1463710461081889,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000162490,DRAXIN,recurrent_loss,0.5,0.42010309278350516,0.32731910487192867,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000162643,DNAI3,recurrent_loss,0.25,0.6520618556701031,0.46371093646805617,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000162669,HFM1,recurrent_loss,1,0.059278350515463915,0.01841981625232423,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000162747,FCGR3B,recurrent_loss,0,1,0.9114386096882355,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A4,0.5,4,BRCA;KICH;KIRC;KIRP,ENSG00000163116,STPG2,recurrent_loss,0.5,0.42010309278350516,0.3748119522603805,upper,388,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
