background_gene_id,background_gene_symbol,n_coverage,covered_cancers,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,target_gene,n_target_cancers,coverage_fraction,eligible_primary_null
ENSG00000007312,CD79B,2,BRCA;THCA,1,0.5,0,0,-0.5248463260890658,-0.5248463260890658,1.348728995351045,1.7323856555108992,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000113645,WWC1,2,KIRC;KIRP,1,0.5,0,0,-0.5234043654446678,-0.5234043654446678,1.944601066201613,1.963891179710131,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000105784,RUNDC3B,2,BRCA;THCA,1,0.5,0,0,-0.518628364058921,-0.518628364058921,1.3011511461665541,1.405466755683959,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000170558,CDH2,2,ESCA;THCA,1,0.5,1,0.5,-0.5151190320205159,-0.5151190320205159,1.609061475944721,1.6111856923437409,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000151287,TEX30,2,KICH;KIRC,1,0.5,0,0,-0.5121155166623617,-0.5121155166623617,1.9764689617536932,1.9879895239550271,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000197361,FBXL22,2,PRAD;THCA,1,0.5,0,0,-0.5073908744246558,-0.5073908744246558,1.8000340157580887,1.9399081205983197,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164440,TXLNB,2,BRCA;THCA,1,0.5,0,0,-0.5060962406441691,-0.5060962406441691,1.354194693740101,1.4461304956114238,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000102362,SYTL4,2,BRCA;ESCA,1,0.5,0,0,-0.4954695177526746,-0.4954695177526746,1.6836841099022979,1.7679065236574014,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000153531,ADPRHL1,2,ESCA;THCA,1,0.5,0,0,-0.49346467539580374,-0.49346467539580374,1.3428698527795384,1.817048119109366,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000198203,SULT1C2,2,LUAD;LUSC,1,0.5,1,0.5,-0.4902795940310208,-0.4902795940310208,1.8756370261577469,1.9113784769706914,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000115266,APC2,2,ESCA;THCA,1,0.5,0,0,-0.48815315918822166,-0.48815315918822166,1.457047096760177,1.5040592965611834,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000153563,CD8A,2,LUAD;LUSC,1,0.5,0,0,-0.48607814683077905,-0.48607814683077905,1.0983093954103802,1.098443301764799,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000160791,CCR5,2,LUAD;LUSC,1,0.5,0,0,-0.48415298047430044,-0.48415298047430044,1.3342630554183055,1.3554294816773598,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000162755,KLHDC9,2,KIRC;KIRP,1,0.5,0,0,-0.47836145750992987,-0.47836145750992987,1.9538701173413713,1.9567073359070843,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000183023,SLC8A1,2,ESCA;THCA,1,0.5,0,0,-0.4752948835156374,-0.4752948835156374,1.6530304603231996,1.69722459303751,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000148219,ASTN2,2,ESCA;THCA,1,0.5,0,0,-0.472822413644725,-0.472822413644725,1.5589234575561517,1.706154149385811,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000172215,CXCR6,2,LUAD;LUSC,1,0.5,0,0,-0.4651977820265837,-0.4651977820265837,1.5834773543469267,1.6070685674325638,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000099954,CECR2,2,LUAD;LUSC,1,0.5,0,0,-0.46379955445403837,-0.46379955445403837,1.881264995898612,1.8886153342621743,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000167178,ISLR2,2,BRCA;THCA,1,0.5,0,0,-0.46218684647932856,-0.46218684647932856,1.3085861024963412,1.3842493837708738,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000013725,CD6,2,LUAD;LUSC,1,0.5,0,0,-0.45867525001924936,-0.45867525001924936,0.7498887706208694,0.7538722483191134,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000075223,SEMA3C,2,COAD;THCA,1,0.5,0,0,-0.4570469711841617,-0.4570469711841617,1.853379832247106,1.9849935970873742,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000134668,SPOCD1,2,LUAD;LUSC,1,0.5,0,0,-0.45693788891138387,-0.45693788891138387,1.2769214625010363,1.3113591189684477,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000146938,NLGN4X,2,ESCA;THCA,1,0.5,0,0,-0.4540452475105551,-0.4540452475105551,1.5863774512636213,1.8619336061997198,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000186847,KRT14,2,ESCA;PRAD,1,0.5,1,0.5,-0.45184218402094367,-0.45184218402094367,1.2227516269009304,1.5248687194171577,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000102524,TNFSF13B,2,LUAD;LUSC,1,0.5,0,0,-0.44908214550652203,-0.44908214550652203,1.3343425554831334,1.3713817479585864,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000106952,TNFSF8,2,LUAD;LUSC,1,0.5,0,0,-0.44874531646784,-0.44874531646784,1.8361268543373068,1.9045452977380786,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000163376,KBTBD8,2,ESCA;THCA,1,0.5,0,0,-0.43868750671407486,-0.43868750671407486,1.4969586845665313,1.7801766945973034,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000085276,MECOM,2,BRCA;STAD,1,0.5,0,0,-0.4351754022514961,-0.4351754022514961,1.7969460618124666,1.9664897887428783,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000138378,STAT4,2,LUAD;LUSC,1,0.5,0,0,-0.4192464311742873,-0.4192464311742873,1.7644871216732674,1.8091105602848607,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000079263,SP140,2,LUAD;LUSC,1,0.5,0,0,-0.41753673195475466,-0.41753673195475466,1.5802213339356905,1.6202621978844132,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000276085,CCL3L3,2,LUSC;THCA,1,0.5,0,0,-0.38622887190832245,-0.38622887190832245,1.8169856809283444,1.85023917280531,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000169851,PCDH7,2,COAD;THCA,1,0.5,0,0,-0.38508093598469234,-0.38508093598469234,1.4218463036932574,1.5820470045244073,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000167851,CD300A,2,LUAD;LUSC,1,0.5,0,0,-0.38305260238370303,-0.38305260238370303,1.4637414539767737,1.4959406047196395,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000175352,NRIP3,2,ESCA;THCA,1,0.5,0,0,-0.3610164256249002,-0.3610164256249002,1.3730898613256135,1.7919443818765861,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000089639,GMIP,2,LUAD;LUSC,1,0.5,0,0,-0.35916511180720856,-0.35916511180720856,1.883911514891862,1.9242880984465607,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000073282,TP63,2,ESCA;PRAD,1,0.5,1,0.5,-0.3299119280649493,-0.3299119280649493,1.8218499280123883,1.8336517425393175,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000108839,ALOX12,2,ESCA;THCA,1,0.5,0,0,-0.32119935747121847,-0.32119935747121847,1.7255271903209706,1.7488777396113901,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000133401,PDZD2,2,ESCA;THCA,1,0.5,0,0,-0.31872319290957746,-0.31872319290957746,1.646100986068771,1.816756900635377,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000117090,SLAMF1,2,LUAD;LUSC,1,0.5,0,0,-0.31850863739101526,-0.31850863739101526,1.8985912491770867,1.9662300156878498,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000044524,EPHA3,2,BRCA;PRAD,1,0.5,0,0,-0.3174778149890213,-0.3174778149890213,1.250410934676571,1.524734474597251,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000197479,PCDHB11,2,BRCA;ESCA,1,0.5,0,0,-0.3059011868070438,-0.3059011868070438,1.687630581449301,1.8106836863865872,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000188039,NWD1,2,ESCA;PRAD,1,0.5,1,0.5,-0.2751139714651254,-0.2751139714651254,1.7516028768286136,1.7633720087052467,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000182963,GJC1,2,BRCA;COAD,1,0.5,0,0,-0.2725717784673391,-0.2725717784673391,1.6098235996396257,1.7570274159283634,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000134240,HMGCS2,2,ESCA;PRAD,1,0.5,0,0,-0.26940809350743966,-0.26940809350743966,1.4558171557951571,1.8720745057109778,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000160678,S100A1,2,KICH;KIRC,1,0.5,1,0.5,-0.26635795791592976,-0.26635795791592976,1.8763353210917033,1.905199389749371,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000113088,GZMK,2,LUAD;LUSC,1,0.5,0,0,-0.2603567287058042,-0.2603567287058042,1.6317344415078736,1.7371251406154635,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000183773,AIFM3,2,COAD;THCA,1,0.5,0,0,-0.2455890526338843,-0.2455890526338843,1.5356063206863988,1.8410012054230205,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000167034,NKX3-1,2,BRCA;THCA,1,0.5,0,0,-0.23987871700666427,-0.23987871700666427,1.0854163962818815,1.1225468758714263,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000072818,ACAP1,2,LUAD;LUSC,1,0.5,0,0,-0.22447134944750466,-0.22447134944750466,1.6713751828255237,1.7115392412552408,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000183780,SLC35F3,2,BRCA;THCA,1,0.5,1,0.5,-0.2178046037634781,-0.2178046037634781,1.4044746268895798,1.6129069648374539,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000165025,SYK,2,ESCA;KIRP,1,0.5,0,0,-0.21710291862567846,-0.21710291862567846,1.7277192075983252,1.9395114538197409,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000174500,GCSAM,2,LUAD;LUSC,1,0.5,0,0,-0.21638444432930007,-0.21638444432930007,1.678656773886591,1.7140025896824735,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000111291,GPRC5D,2,LUAD;LUSC,1,0.5,1,0.5,-0.21423778811049127,-0.21423778811049127,1.6896718392062215,1.747262077620841,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000265190,ANXA8,2,LUAD;LUSC,1,0.5,1,0.5,-0.21383317494109422,-0.21383317494109422,1.8071632833297713,1.8559004787067583,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000167157,PRRX2,2,BRCA;PRAD,1,0.5,0,0,-0.2085907996441624,-0.2085907996441624,1.6826330687155946,1.761684003827445,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000120949,TNFRSF8,2,BRCA;THCA,1,0.5,1,0.5,-0.20586597276214302,-0.20586597276214302,1.5220622568966085,1.52806363059102,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000139211,AMIGO2,2,COAD;LUSC,1,0.5,0,0,-0.20190892043244812,-0.20190892043244812,1.8491844161585673,1.887614711428715,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000122224,LY9,2,LUAD;LUSC,1,0.5,0,0,-0.20151383854078983,-0.20151383854078983,1.851936100748332,1.9233403761393677,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000078053,AMPH,2,BRCA;THCA,1,0.5,0,0,-0.19653821184576667,-0.19653821184576667,1.585893425976196,1.5957725047255193,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000160180,TFF3,2,LUAD;LUSC,1,0.5,1,0.5,-0.16840268309233825,-0.16840268309233825,1.28142408361091,1.2869013313668838,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000099985,OSM,2,LUAD;LUSC,1,0.5,0,0,-0.15626184904552592,-0.15626184904552592,1.1918284366479854,1.267815213282178,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000108947,EFNB3,2,BRCA;THCA,1,0.5,1,0.5,-0.14984754392742283,-0.14984754392742283,1.3298688044305877,1.4994737597248307,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000185499,MUC1,2,COAD;STAD,1,0.5,1,0.5,-0.14750445260707556,-0.14750445260707556,1.6932011002567005,1.9573775492379601,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000008735,MAPK8IP2,2,ESCA;THCA,1,0.5,1,0.5,-0.1393622218533152,-0.1393622218533152,1.6358663836436231,1.7753243113073547,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000134762,DSC3,2,ESCA;PRAD,1,0.5,1,0.5,-0.13568806908972325,-0.13568806908972325,1.7193812084553792,1.746987910220439,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000140470,ADAMTS17,2,ESCA;THCA,1,0.5,1,0.5,-0.11943599497687335,-0.11943599497687335,1.6959376704511477,1.7520477705861535,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000019169,MARCO,2,BRCA;THCA,1,0.5,1,0.5,-0.0766861798663383,-0.0766861798663383,0.9680959774575235,1.4153448984643147,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000119946,CNNM1,2,ESCA;THCA,1,0.5,1,0.5,-0.05859231643144858,-0.05859231643144858,1.8108183839311334,1.8567154019902044,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000184564,SLITRK6,2,BRCA;COAD,1,0.5,1,0.5,-0.052315871794162416,-0.052315871794162416,1.42165038806077,1.6693082368736825,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000007038,PRSS21,2,LUAD;LUSC,1,0.5,1,0.5,-0.03030758812190748,-0.03030758812190748,1.7902590447560636,1.8544611424828452,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000166823,MESP1,2,BRCA;PRAD,1,0.5,1,0.5,-0.013788984410880278,-0.013788984410880278,1.5397417745321855,1.7767135898061746,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000021645,NRXN3,2,COAD;THCA,1,0.5,1,0.5,0.012588078610172748,0.012588078610172748,1.3559250870489583,1.5900037767763748,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000135480,KRT7,2,ESCA;PRAD,1,0.5,1,0.5,0.031246452849593487,0.031246452849593487,1.067370973391317,1.443547778034799,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000188803,SHISA6,2,ESCA;THCA,1,0.5,1,0.5,0.08633229039586032,0.08633229039586032,1.4522400084678435,1.7145957759996462,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000124882,EREG,2,LUAD;LUSC,1,0.5,1,0.5,0.13623485956496217,0.13623485956496217,1.8495316808936852,1.916067733981648,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000105989,WNT2,2,BRCA;PRAD,1,0.5,1,0.5,0.18618233454429944,0.18618233454429944,1.549895986617273,1.8798384066647718,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000145911,N4BP3,2,BRCA;ESCA,1,0.5,1,0.5,0.26876642845452003,0.26876642845452003,1.3181342755778958,1.339055137436278,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000156738,MS4A1,2,LUAD;LUSC,1,0.5,1,0.5,0.277184223841053,0.277184223841053,1.8644531837681688,1.953910101083723,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000150051,MKX,2,PRAD;THCA,1,0.5,1,0.5,0.29912827500950484,0.29912827500950484,1.1511249306099323,1.1932499391306934,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000170381,SEMA3E,2,BRCA;THCA,1,0.5,1,0.5,0.31946467964325614,0.31946467964325614,1.305426821248457,1.338250402153707,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000180739,S1PR5,2,LUAD;LUSC,1,0.5,1,0.5,0.3537842712731807,0.3537842712731807,1.7623889333649072,1.8025730296801565,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000099834,CDHR5,2,ESCA;LIHC,1,0.5,1,0.5,0.3740368249782512,0.3740368249782512,1.8171321796442803,1.8659910748812996,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000196155,PLEKHG4,2,BRCA;ESCA,1,0.5,1,0.5,0.3945937956877552,0.3945937956877552,1.4227629380310796,1.49049013331019,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000153292,ADGRF1,2,LUAD;LUSC,1,0.5,1,0.5,0.4021765140940684,0.4021765140940684,1.8699593592841486,1.9037508908289353,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000100302,RASD2,2,COAD;THCA,1,0.5,1,0.5,0.43654260670822664,0.43654260670822664,1.46250257177172,1.5076089861335449,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000206075,SERPINB5,2,ESCA;PRAD,1,0.5,1,0.5,0.47926894904464945,0.47926894904464945,1.8157425631373827,1.9016526904595377,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000152503,TRIM36,2,ESCA;THCA,1,0.5,1,0.5,0.5238602255238243,0.5238602255238243,1.2325802491348723,1.3603081260025667,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000124249,KCNK15,2,BRCA;ESCA,1,0.5,1,0.5,0.5953983426098713,0.5953983426098713,1.1157370738503107,1.620291557843379,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000146267,FAXC,2,COAD;THCA,1,0.5,1,0.5,0.8059427544500718,0.8059427544500718,1.543232887409605,1.995862103928396,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000123700,KCNJ2,2,BRCA;THCA,1,0.5,1,0.5,1.0825231386385208,1.0825231386385208,1.2869000711445646,1.4095250405936424,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000185567,AHNAK2,2,COAD;THCA,1,0.5,1,0.5,1.2522134041715332,1.2522134041715332,0.8947087431442811,1.0258808251654548,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000162873,KLHDC8A,2,ESCA;THCA,1,0.5,1,0.5,1.8508669500209183,1.8508669500209183,1.5142366737010908,1.7546256027523,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000147394,ZNF185,2,KIRC;KIRP,0,0,0,0,-0.49782558967257334,-0.49782558967257334,1.9187803619833117,1.95537698254392,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000184574,LPAR5,2,COAD;ESCA,0,0,0,0,-0.43393890083449327,-0.43393890083449327,1.863613672627516,1.97382166020289,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000149043,SYT8,2,LUAD;LUSC,0,0,0,0,-0.4095226246338995,-0.4095226246338995,1.7926804196454422,1.8136976126918938,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164142,FAM160A1,2,BRCA;ESCA,0,0,0,0,-0.3901620736898516,-0.3901620736898516,1.722171446019836,1.8510190251332854,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164867,NOS3,2,BRCA;ESCA,0,0,0,0,-0.3775817746011144,-0.3775817746011144,1.6872777624106248,1.7783880994140726,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000261609,GAN,2,ESCA;THCA,0,0,0,0,-0.3304693331996731,-0.3304693331996731,1.6337089593680212,1.8636671236311044,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000100336,APOL4,2,BRCA;ESCA,0,0,0,0,-0.29908724072689175,-0.29908724072689175,1.5161697483159986,1.5218822879721339,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000165046,LETM2,2,ESCA;THCA,0,0,0,0,-0.28151567998292637,-0.28151567998292637,1.5029500031274718,1.8623937043894494,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000187595,ZNF385C,2,BRCA;THCA,0,0,0,0,-0.27973412200839975,-0.27973412200839975,1.4064877776009048,1.5163831785140005,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000141965,FEM1A,2,ESCA;THCA,0,0,0,0,-0.2733805067798964,-0.2733805067798964,1.6283253396744266,1.8021433486166478,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000104814,MAP4K1,2,LUAD;LUSC,0,0,0,0,-0.2670987105167887,-0.2670987105167887,1.7527211782015635,1.781779094857065,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000140368,PSTPIP1,2,LUAD;LUSC,0,0,0,0,-0.25460257243122253,-0.25460257243122253,1.2961914487438821,1.3339398763910801,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000135605,TEC,2,ESCA;LUAD,0,0,0,0,-0.2526881450314216,-0.2526881450314216,1.8485968367555818,1.9166748479436135,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000158714,SLAMF8,2,LUAD;LUSC,0,0,0,0,-0.2470550106323734,-0.2470550106323734,1.8291731225534793,1.8502772451851541,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000170745,KCNS3,2,LUAD;LUSC,0,0,0,0,-0.24322730041573623,-0.24322730041573623,1.7794621257397343,1.8388060790218241,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000159214,CCDC24,2,KIRC;KIRP,0,0,0,0,-0.23782219872032312,-0.23782219872032312,1.978251456363062,1.9817618874399499,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000240891,PLCXD2,2,KICH;KIRC,0,0,0,0,-0.23023001732313503,-0.23023001732313503,1.927227021922378,1.9293789183787666,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000178562,CD28,2,BRCA;LUSC,0,0,0,0,-0.22927562959604303,-0.22927562959604303,1.6312654017061852,1.8726685122815205,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000172116,CD8B,2,LUAD;LUSC,0,0,0,0,-0.22792368056730292,-0.22792368056730292,1.5857273913137493,1.6522721145599235,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000115425,PECR,2,KIRC;KIRP,0,0,0,0,-0.223991935863613,-0.223991935863613,1.911784072022796,1.9279183375560012,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000134363,FST,2,BRCA;ESCA,0,0,0,0,-0.2239488133890027,-0.2239488133890027,1.642534644925087,1.7202047321503264,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164070,HSPA4L,2,ESCA;THCA,0,0,0,0,-0.2113985758304943,-0.2113985758304943,1.448011017309088,1.4513559175910251,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000006747,SCIN,2,ESCA;THCA,0,0,0,0,-0.20814375847837274,-0.20814375847837274,1.5018227780243492,1.7447808408131877,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000187554,TLR5,2,BRCA;ESCA,0,0,0,0,-0.2059887616551039,-0.2059887616551039,1.4967936598801337,1.5052605560210495,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000170379,TCAF2,2,BRCA;THCA,0,0,0,0,-0.1925627429840235,-0.1925627429840235,1.3356311524077955,1.6438713967602507,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000017483,SLC38A5,2,LUAD;LUSC,0,0,0,0,-0.1683086890700547,-0.1683086890700547,1.8364376185703633,1.8572832879234176,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000162676,GFI1,2,LUAD;LUSC,0,0,0,0,-0.15000772912444482,-0.15000772912444482,1.3711508254040954,1.4335726085044065,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000175984,DENND2C,2,ESCA;THCA,0,0,0,0,-0.14993855076248092,-0.14993855076248092,1.5423286882456029,1.783975443298858,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000174628,IQCK,2,KIRC;KIRP,0,0,0,0,-0.12216433254530791,-0.12216433254530791,1.9896907432179063,1.9944815461347414,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000152256,PDK1,2,ESCA;THCA,0,0,0,0,-0.1179257998061016,-0.1179257998061016,1.655783158132409,1.7771790969293901,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000143479,DYRK3,2,BRCA;ESCA,0,0,0,0,-0.11425899422540625,-0.11425899422540625,1.406198746900238,1.4922475722743982,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000145779,TNFAIP8,2,BRCA;ESCA,0,0,0,0,-0.09824641294668482,-0.09824641294668482,1.266883996969855,1.5908970147890253,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000168502,MTCL1,2,COAD;THCA,0,0,0,0,-0.0889372220237659,-0.0889372220237659,1.3858855361042823,1.4533333792304202,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000248905,FMN1,2,BRCA;ESCA,0,0,0,0,-0.0737107759674403,-0.0737107759674403,1.4042868805502153,1.5986061764175463,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000149548,CCDC15,2,BRCA;THCA,0,0,0,0,-0.07110464104280165,-0.07110464104280165,1.4529174877825919,1.6962371593077359,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000253313,C1orf210,2,ESCA;PRAD,0,0,0,0,-0.056534482986323784,-0.056534482986323784,1.7560481233151939,1.7945400332248966,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000137691,CFAP300,2,BRCA;THCA,0,0,0,0,-0.03812903145968413,-0.03812903145968413,1.5520614799144818,1.6612743006058284,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000156500,FAM122C,2,ESCA;THCA,0,0,0,0,-0.031124983720482623,-0.031124983720482623,1.5084249325500556,1.5867889538685251,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000182621,PLCB1,2,ESCA;THCA,0,0,0,0,-0.017815511086071004,-0.017815511086071004,1.4967741925790474,1.6861663808287044,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000165115,KIF27,2,BRCA;ESCA,0,0,0,0,0.02112455097021631,0.02112455097021631,1.3124642199616279,1.3629077778936585,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000054967,RELT,2,LUAD;LUSC,0,0,0,0,0.031602884661960595,0.031602884661960595,1.6430433947189294,1.6861388961393817,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164181,ELOVL7,2,BRCA;ESCA,0,0,1,0.5,0.03454586407201682,0.03454586407201682,1.709399288025355,1.7782057226915857,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000164136,IL15,2,BRCA;ESCA,0,0,0,0,0.04936713548550267,0.04936713548550267,1.5536464538212043,1.8065533947870849,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000243566,UPK3B,2,BRCA;ESCA,0,0,0,0,0.0659200547218194,0.0659200547218194,1.7358662962957965,1.8317536707963042,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000156869,FRRS1,2,BRCA;ESCA,0,0,0,0,0.07401147301567843,0.07401147301567843,1.5114442632985392,1.6077587471816,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000151067,CACNA1C,2,COAD;THCA,0,0,1,0.5,0.08939894065751314,0.08939894065751314,1.5580350821338276,1.6222625357120046,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000173166,RAPH1,2,BRCA;ESCA,0,0,0,0,0.09399459921207265,0.09399459921207265,1.7153630317163822,1.8629575333069455,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000168243,GNG4,2,PRAD;THCA,0,0,0,0,0.09910160964880046,0.09910160964880046,1.4875334785008825,1.589572755658755,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000168038,ULK4,2,BRCA;ESCA,0,0,0,0,0.10101875619104049,0.10101875619104049,1.440111985429481,1.6244283078701751,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000100142,POLR2F,2,ESCA;THCA,0,0,0,0,0.11949936476062452,0.11949936476062452,1.066331558910089,1.1959311445424938,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000109084,TMEM97,2,ESCA;THCA,0,0,0,0,0.1206382322090431,0.1206382322090431,1.7860209348904617,1.7944741150434596,CYP3A5,12,0.16666666666666666,FALSE
ENSG00000174827,PDZK1,2,BRCA;LIHC,0,0,0,0,0.12801692975439458,0.12801692975439458,1.8690296448136916,2.1971583972007807,CYP3A5,12,0.16666666666666666,FALSE
